value,deviceid,datatype,timestamp
86,BSM_G101,HeartRate,2023-02-02 13:25:12.243460
74,BSM_G101,HeartRate,2023-02-02 13:25:13.244478
95,BSM_G101,HeartRate,2023-02-02 13:25:14.244461
79,BSM_G101,HeartRate,2023-02-02 13:25:15.440905
89,BSM_G101,HeartRate,2023-02-02 13:25:16.240494
74,BSM_G101,HeartRate,2023-02-02 13:25:17.244462
91,BSM_G101,HeartRate,2023-02-02 13:25:18.240257
86,BSM_G101,HeartRate,2023-02-02 13:25:19.240212
94,BSM_G101,HeartRate,2023-02-02 13:25:20.439811
84,BSM_G101,HeartRate,2023-02-02 13:25:21.242982
72,BSM_G101,HeartRate,2023-02-02 13:25:22.241306
95,BSM_G101,HeartRate,2023-02-02 13:25:23.239480
87,BSM_G101,HeartRate,2023-02-02 13:25:24.240708
79,BSM_G101,HeartRate,2023-02-02 13:25:25.243700
88,BSM_G101,HeartRate,2023-02-02 13:25:26.240651
79,BSM_G101,HeartRate,2023-02-02 13:25:27.244481
82,BSM_G101,HeartRate,2023-02-02 13:25:28.244463
73,BSM_G101,HeartRate,2023-02-02 13:25:29.244478
77,BSM_G101,HeartRate,2023-02-02 13:25:30.635367
90,BSM_G101,HeartRate,2023-02-02 13:25:31.244489
100,BSM_G101,HeartRate,2023-02-02 13:25:32.244467
81,BSM_G101,HeartRate,2023-02-02 13:25:33.240094
86,BSM_G101,HeartRate,2023-02-02 13:25:34.240178
88,BSM_G101,HeartRate,2023-02-02 13:25:35.244508
106,BSM_G101,HeartRate,2023-02-02 13:25:36.244485
90,BSM_G101,HeartRate,2023-02-02 13:25:37.239379
73,BSM_G101,HeartRate,2023-02-02 13:25:38.239338
79,BSM_G101,HeartRate,2023-02-02 13:25:39.243943
99,BSM_G101,HeartRate,2023-02-02 13:25:40.436948
109,BSM_G101,HeartRate,2023-02-02 13:25:41.239498
118,BSM_G101,HeartRate,2023-02-02 13:25:42.240227
89,BSM_G101,HeartRate,2023-02-02 13:25:43.244473
72,BSM_G101,HeartRate,2023-02-02 13:25:44.239888
96,BSM_G101,HeartRate,2023-02-02 13:25:45.517289
87,BSM_G101,HeartRate,2023-02-02 13:25:46.244658
85,BSM_G101,HeartRate,2023-02-02 13:25:47.242268
89,BSM_G101,HeartRate,2023-02-02 13:25:48.240572
80,BSM_G101,HeartRate,2023-02-02 13:25:49.240757
79,BSM_G101,HeartRate,2023-02-02 13:25:50.433626
63,BSM_G101,HeartRate,2023-02-02 13:25:51.244500
99,BSM_G101,HeartRate,2023-02-02 13:25:52.242288
77,BSM_G101,HeartRate,2023-02-02 13:25:53.244462
52,BSM_G101,HeartRate,2023-02-02 13:25:54.241544
68,BSM_G101,HeartRate,2023-02-02 13:25:55.244462
92,BSM_G101,HeartRate,2023-02-02 13:25:56.242280
98,BSM_G101,HeartRate,2023-02-02 13:25:57.240653
84,BSM_G101,HeartRate,2023-02-02 13:25:58.244025
91,BSM_G101,HeartRate,2023-02-02 13:25:59.244470
76,BSM_G101,HeartRate,2023-02-02 13:26:00.642564
92,BSM_G101,HeartRate,2023-02-02 13:26:01.241855
68,BSM_G101,HeartRate,2023-02-02 13:26:02.244484
89,BSM_G101,HeartRate,2023-02-02 13:26:03.244469
80,BSM_G101,HeartRate,2023-02-02 13:26:04.244478
89,BSM_G101,HeartRate,2023-02-02 13:26:05.244466
80,BSM_G101,HeartRate,2023-02-02 13:26:06.244546
87,BSM_G101,HeartRate,2023-02-02 13:26:07.244524
87,BSM_G101,HeartRate,2023-02-02 13:26:08.244173
89,BSM_G101,HeartRate,2023-02-02 13:26:09.244344
79,BSM_G101,HeartRate,2023-02-02 13:26:10.501882
83,BSM_G101,HeartRate,2023-02-02 13:26:11.241475
88,BSM_G101,HeartRate,2023-02-02 13:26:12.243556
108,BSM_G101,HeartRate,2023-02-02 13:26:13.239407
93,BSM_G101,HeartRate,2023-02-02 13:26:14.244471
97,BSM_G101,HeartRate,2023-02-02 13:26:15.443520
97,BSM_G101,HeartRate,2023-02-02 13:26:16.244488
80,BSM_G101,HeartRate,2023-02-02 13:26:17.241788
89,BSM_G101,HeartRate,2023-02-02 13:26:18.244490
62,BSM_G101,HeartRate,2023-02-02 13:26:19.244375
95,BSM_G101,HeartRate,2023-02-02 13:26:20.439130
99,BSM_G101,HeartRate,2023-02-02 13:26:21.244490
99,BSM_G101,HeartRate,2023-02-02 13:26:22.244473
96,BSM_G101,HeartRate,2023-02-02 13:26:23.244471
101,BSM_G101,HeartRate,2023-02-02 13:26:24.244331
110,BSM_G101,HeartRate,2023-02-02 13:26:25.244496
78,BSM_G101,HeartRate,2023-02-02 13:26:26.244298
79,BSM_G101,HeartRate,2023-02-02 13:26:27.242088
91,BSM_G101,HeartRate,2023-02-02 13:26:28.244534
78,BSM_G101,HeartRate,2023-02-02 13:26:29.242878
69,BSM_G101,HeartRate,2023-02-02 13:26:30.645423
63,BSM_G101,HeartRate,2023-02-02 13:26:31.242238
77,BSM_G101,HeartRate,2023-02-02 13:26:32.242934
99,BSM_G101,HeartRate,2023-02-02 13:26:33.244477
84,BSM_G101,HeartRate,2023-02-02 13:26:34.244466
93,BSM_G101,HeartRate,2023-02-02 13:26:35.244336
77,BSM_G101,HeartRate,2023-02-02 13:26:36.244311
73,BSM_G101,HeartRate,2023-02-02 13:26:37.244516
88,BSM_G101,HeartRate,2023-02-02 13:26:38.241844
77,BSM_G101,HeartRate,2023-02-02 13:26:39.243420
78,BSM_G101,HeartRate,2023-02-02 13:26:40.450036
75,BSM_G101,HeartRate,2023-02-02 13:26:41.242487
77,BSM_G101,HeartRate,2023-02-02 13:26:42.239754
104,BSM_G101,HeartRate,2023-02-02 13:26:43.244469
83,BSM_G101,HeartRate,2023-02-02 13:26:44.239500
108,BSM_G101,HeartRate,2023-02-02 13:26:45.484603
90,BSM_G101,HeartRate,2023-02-02 13:26:46.244478
90,BSM_G101,HeartRate,2023-02-02 13:26:47.241899
92,BSM_G101,HeartRate,2023-02-02 13:26:48.243425
79,BSM_G101,HeartRate,2023-02-02 13:26:49.239988
92,BSM_G101,HeartRate,2023-02-02 13:26:50.442212
85,BSM_G101,HeartRate,2023-02-02 13:26:51.244535
88,BSM_G101,HeartRate,2023-02-02 13:26:52.242624
63,BSM_G101,HeartRate,2023-02-02 13:26:53.244460
64,BSM_G101,HeartRate,2023-02-02 13:26:54.244472
85,BSM_G101,HeartRate,2023-02-02 13:26:55.244469
76,BSM_G101,HeartRate,2023-02-02 13:26:56.241991
87,BSM_G101,HeartRate,2023-02-02 13:26:57.243337
89,BSM_G101,HeartRate,2023-02-02 13:26:58.240412
99,BSM_G101,HeartRate,2023-02-02 13:26:59.242931
112,BSM_G101,HeartRate,2023-02-02 13:27:01.010638
65,BSM_G101,HeartRate,2023-02-02 13:27:01.243016
95,BSM_G101,HeartRate,2023-02-02 13:27:02.244462
77,BSM_G101,HeartRate,2023-02-02 13:27:03.244447
77,BSM_G101,HeartRate,2023-02-02 13:27:04.241843
73,BSM_G101,HeartRate,2023-02-02 13:27:05.241864
92,BSM_G101,HeartRate,2023-02-02 13:27:06.239431
75,BSM_G101,HeartRate,2023-02-02 13:27:07.244225
88,BSM_G101,HeartRate,2023-02-02 13:27:08.241234
97,BSM_G101,HeartRate,2023-02-02 13:27:09.241969
74,BSM_G101,HeartRate,2023-02-02 13:27:10.434909
76,BSM_G101,HeartRate,2023-02-02 13:27:11.239482
104,BSM_G101,HeartRate,2023-02-02 13:27:12.244458
91,BSM_G101,HeartRate,2023-02-02 13:27:13.241610
85,BSM_G101,HeartRate,2023-02-02 13:27:14.241023
83,BSM_G101,HeartRate,2023-02-02 13:27:15.437525
86,BSM_G101,HeartRate,2023-02-02 13:27:16.244502
79,BSM_G101,HeartRate,2023-02-02 13:27:17.242417
65,BSM_G101,HeartRate,2023-02-02 13:27:18.244499
83,BSM_G101,HeartRate,2023-02-02 13:27:19.240046
73,BSM_G101,HeartRate,2023-02-02 13:27:20.441320
107,BSM_G101,HeartRate,2023-02-02 13:27:21.244510
81,BSM_G101,HeartRate,2023-02-02 13:27:22.239629
87,BSM_G101,HeartRate,2023-02-02 13:27:23.239478
83,BSM_G101,HeartRate,2023-02-02 13:27:24.240683
83,BSM_G101,HeartRate,2023-02-02 13:27:25.243271
79,BSM_G101,HeartRate,2023-02-02 13:27:26.239535
87,BSM_G101,HeartRate,2023-02-02 13:27:27.242472
82,BSM_G101,HeartRate,2023-02-02 13:27:28.240580
75,BSM_G101,HeartRate,2023-02-02 13:27:29.240435
99,BSM_G101,HeartRate,2023-02-02 13:27:30.746050
87,BSM_G101,HeartRate,2023-02-02 13:27:31.240735
71,BSM_G101,HeartRate,2023-02-02 13:27:32.239360
96,BSM_G101,HeartRate,2023-02-02 13:27:33.240530
76,BSM_G101,HeartRate,2023-02-02 13:27:34.244426
82,BSM_G101,HeartRate,2023-02-02 13:27:35.245074
75,BSM_G101,HeartRate,2023-02-02 13:27:36.247054
90,BSM_G101,HeartRate,2023-02-02 13:27:37.241385
86,BSM_G101,HeartRate,2023-02-02 13:27:38.247274
80,BSM_G101,HeartRate,2023-02-02 13:27:39.246775
62,BSM_G101,HeartRate,2023-02-02 13:27:40.443430
86,BSM_G101,HeartRate,2023-02-02 13:27:41.244535
85,BSM_G101,HeartRate,2023-02-02 13:27:42.249476
70,BSM_G101,HeartRate,2023-02-02 13:27:43.248097
68,BSM_G101,HeartRate,2023-02-02 13:27:44.242609
79,BSM_G101,HeartRate,2023-02-02 13:27:45.447594
99,BSM_G101,HeartRate,2023-02-02 13:27:46.239964
88,BSM_G101,HeartRate,2023-02-02 13:27:47.240069
113,BSM_G101,HeartRate,2023-02-02 13:27:48.248745
94,BSM_G101,HeartRate,2023-02-02 13:27:49.245364
69,BSM_G101,HeartRate,2023-02-02 13:27:50.455556
105,BSM_G101,HeartRate,2023-02-02 13:27:51.246805
70,BSM_G101,HeartRate,2023-02-02 13:27:52.241546
85,BSM_G101,HeartRate,2023-02-02 13:27:53.241827
88,BSM_G101,HeartRate,2023-02-02 13:27:54.239963
88,BSM_G101,HeartRate,2023-02-02 13:27:55.249465
103,BSM_G101,HeartRate,2023-02-02 13:27:56.249474
96,BSM_G101,HeartRate,2023-02-02 13:27:57.245443
76,BSM_G101,HeartRate,2023-02-02 13:27:58.243306
78,BSM_G101,HeartRate,2023-02-02 13:27:59.247643
101,BSM_G101,HeartRate,2023-02-02 13:28:00.632254
82,BSM_G101,HeartRate,2023-02-02 13:28:01.240392
97,BSM_G101,HeartRate,2023-02-02 13:28:02.247404
69,BSM_G101,HeartRate,2023-02-02 13:28:03.246792
82,BSM_G101,HeartRate,2023-02-02 13:28:04.249556
60,BSM_G101,HeartRate,2023-02-02 13:28:05.244567
85,BSM_G101,HeartRate,2023-02-02 13:28:06.249464
85,BSM_G101,HeartRate,2023-02-02 13:28:07.249464
67,BSM_G101,HeartRate,2023-02-02 13:28:08.240295
78,BSM_G101,HeartRate,2023-02-02 13:28:09.249518
91,BSM_G101,HeartRate,2023-02-02 13:28:10.461339
62,BSM_G101,HeartRate,2023-02-02 13:28:11.243607
59,BSM_G101,HeartRate,2023-02-02 13:28:12.249526
85,BSM_G101,HeartRate,2023-02-02 13:28:13.241383
93,BSM_G101,HeartRate,2023-02-02 13:28:14.243774
98,BSM_G101,HeartRate,2023-02-02 13:28:15.447793
79,BSM_G101,HeartRate,2023-02-02 13:28:16.245715
88,BSM_G101,HeartRate,2023-02-02 13:28:17.244252
101,BSM_G101,HeartRate,2023-02-02 13:28:18.249463
76,BSM_G101,HeartRate,2023-02-02 13:28:19.248768
84,BSM_G101,HeartRate,2023-02-02 13:28:20.445180
75,BSM_G101,HeartRate,2023-02-02 13:28:21.247148
68,BSM_G101,HeartRate,2023-02-02 13:28:22.244161
82,BSM_G101,HeartRate,2023-02-02 13:28:23.240998
93,BSM_G101,HeartRate,2023-02-02 13:28:24.249553
64,BSM_G101,HeartRate,2023-02-02 13:28:25.249466
75,BSM_G101,HeartRate,2023-02-02 13:28:26.249477
65,BSM_G101,HeartRate,2023-02-02 13:28:27.247912
97,BSM_G101,HeartRate,2023-02-02 13:28:28.245860
91,BSM_G101,HeartRate,2023-02-02 13:28:29.244887
63,BSM_G101,HeartRate,2023-02-02 13:28:30.636200
79,BSM_G101,HeartRate,2023-02-02 13:28:31.244397
70,BSM_G101,HeartRate,2023-02-02 13:28:32.241808
92,BSM_G101,HeartRate,2023-02-02 13:28:33.249476
68,BSM_G101,HeartRate,2023-02-02 13:28:34.249469
78,BSM_G101,HeartRate,2023-02-02 13:28:35.249462
75,BSM_G101,HeartRate,2023-02-02 13:28:36.249469
106,BSM_G101,HeartRate,2023-02-02 13:28:37.249463
83,BSM_G101,HeartRate,2023-02-02 13:28:38.249469
87,BSM_G101,HeartRate,2023-02-02 13:28:39.249349
112,BSM_G101,HeartRate,2023-02-02 13:28:40.534889
90,BSM_G101,HeartRate,2023-02-02 13:28:41.245074
75,BSM_G101,HeartRate,2023-02-02 13:28:42.249475
89,BSM_G101,HeartRate,2023-02-02 13:28:43.249465
70,BSM_G101,HeartRate,2023-02-02 13:28:44.244967
87,BSM_G101,HeartRate,2023-02-02 13:28:45.439912
83,BSM_G101,HeartRate,2023-02-02 13:28:46.249488
66,BSM_G101,HeartRate,2023-02-02 13:28:47.246253
85,BSM_G101,HeartRate,2023-02-02 13:28:48.249464
85,BSM_G101,HeartRate,2023-02-02 13:28:49.239712
79,BSM_G101,HeartRate,2023-02-02 13:28:50.451146
94,BSM_G101,HeartRate,2023-02-02 13:28:51.240798
84,BSM_G101,HeartRate,2023-02-02 13:28:52.242054
92,BSM_G101,HeartRate,2023-02-02 13:28:53.249471
90,BSM_G101,HeartRate,2023-02-02 13:28:54.242977
80,BSM_G101,HeartRate,2023-02-02 13:28:55.249475
103,BSM_G101,HeartRate,2023-02-02 13:28:56.246909
80,BSM_G101,HeartRate,2023-02-02 13:28:57.249006
71,BSM_G101,HeartRate,2023-02-02 13:28:58.243299
81,BSM_G101,HeartRate,2023-02-02 13:28:59.249469
92,BSM_G101,HeartRate,2023-02-02 13:29:00.685501
58,BSM_G101,HeartRate,2023-02-02 13:29:01.240407
98,BSM_G101,HeartRate,2023-02-02 13:29:02.244312
71,BSM_G101,HeartRate,2023-02-02 13:29:03.249468
89,BSM_G101,HeartRate,2023-02-02 13:29:04.240776
91,BSM_G101,HeartRate,2023-02-02 13:29:05.249464
75,BSM_G101,HeartRate,2023-02-02 13:29:06.248424
82,BSM_G101,HeartRate,2023-02-02 13:29:07.240847
107,BSM_G101,HeartRate,2023-02-02 13:29:08.246049
111,BSM_G101,HeartRate,2023-02-02 13:29:09.249534
61,BSM_G101,HeartRate,2023-02-02 13:29:10.455029
87,BSM_G101,HeartRate,2023-02-02 13:29:11.248144
61,BSM_G101,HeartRate,2023-02-02 13:29:12.243238
58,BSM_G101,HeartRate,2023-02-02 13:29:13.249353
82,BSM_G101,HeartRate,2023-02-02 13:29:14.239658
90,BSM_G101,HeartRate,2023-02-02 13:29:15.448859
92,BSM_G101,HeartRate,2023-02-02 13:29:16.249488
58,BSM_G101,HeartRate,2023-02-02 13:29:17.247672
90,BSM_G101,HeartRate,2023-02-02 13:29:18.239732
102,BSM_G101,HeartRate,2023-02-02 13:29:19.242298
65,BSM_G101,HeartRate,2023-02-02 13:29:20.438020
86,BSM_G101,HeartRate,2023-02-02 13:29:21.249484
66,BSM_G101,HeartRate,2023-02-02 13:29:22.241318
109,BSM_G101,HeartRate,2023-02-02 13:29:23.249462
85,BSM_G101,HeartRate,2023-02-02 13:29:24.246211
80,BSM_G101,HeartRate,2023-02-02 13:29:25.249534
74,BSM_G101,HeartRate,2023-02-02 13:29:26.240592
75,BSM_G101,HeartRate,2023-02-02 13:29:27.242675
93,BSM_G101,HeartRate,2023-02-02 13:29:28.244767
99,BSM_G101,HeartRate,2023-02-02 13:29:29.246848
85,BSM_G101,HeartRate,2023-02-02 13:29:30.633383
79,BSM_G101,HeartRate,2023-02-02 13:29:31.243809
75,BSM_G101,HeartRate,2023-02-02 13:29:32.246801
69,BSM_G101,HeartRate,2023-02-02 13:29:33.241951
88,BSM_G101,HeartRate,2023-02-02 13:29:34.249517
75,BSM_G101,HeartRate,2023-02-02 13:29:35.242899
91,BSM_G101,HeartRate,2023-02-02 13:29:36.240450
93,BSM_G101,HeartRate,2023-02-02 13:29:37.249470
98,BSM_G101,HeartRate,2023-02-02 13:29:38.249028
77,BSM_G101,HeartRate,2023-02-02 13:29:39.249522
89,BSM_G101,HeartRate,2023-02-02 13:29:40.452215
85,BSM_G101,HeartRate,2023-02-02 13:29:41.248235
97,BSM_G101,HeartRate,2023-02-02 13:29:42.249468
65,BSM_G101,HeartRate,2023-02-02 13:29:43.249466
68,BSM_G101,HeartRate,2023-02-02 13:29:44.247783
89,BSM_G101,HeartRate,2023-02-02 13:29:45.433505
109,BSM_G101,HeartRate,2023-02-02 13:29:46.248266
88,BSM_G101,HeartRate,2023-02-02 13:29:47.247861
102,BSM_G101,HeartRate,2023-02-02 13:29:48.241293
103,BSM_G101,HeartRate,2023-02-02 13:29:49.244917
102,BSM_G101,HeartRate,2023-02-02 13:29:50.491368
93,BSM_G101,HeartRate,2023-02-02 13:29:51.240086
66,BSM_G101,HeartRate,2023-02-02 13:29:52.249464
98,BSM_G101,HeartRate,2023-02-02 13:29:53.249466
78,BSM_G101,HeartRate,2023-02-02 13:29:54.248741
78,BSM_G101,HeartRate,2023-02-02 13:29:55.239550
83,BSM_G101,HeartRate,2023-02-02 13:29:56.240398
89,BSM_G101,HeartRate,2023-02-02 13:29:57.249497
78,BSM_G101,HeartRate,2023-02-02 13:29:58.249410
88,BSM_G101,HeartRate,2023-02-02 13:29:59.240612
72,BSM_G101,HeartRate,2023-02-02 13:30:00.645279
92,BSM_G101,HeartRate,2023-02-02 13:30:01.244650
78,BSM_G101,HeartRate,2023-02-02 13:30:02.249506
75,BSM_G101,HeartRate,2023-02-02 13:30:03.248150
75,BSM_G101,HeartRate,2023-02-02 13:30:04.249468
80,BSM_G101,HeartRate,2023-02-02 13:30:05.249562
69,BSM_G101,HeartRate,2023-02-02 13:30:06.243017
96,BSM_G101,HeartRate,2023-02-02 13:30:07.248901
73,BSM_G101,HeartRate,2023-02-02 13:30:08.249465
63,BSM_G101,HeartRate,2023-02-02 13:30:09.247624
89,BSM_G101,HeartRate,2023-02-02 13:30:10.449276
78,BSM_G101,HeartRate,2023-02-02 13:30:11.241165
89,BSM_G101,HeartRate,2023-02-02 13:30:12.249473
87,BSM_G101,HeartRate,2023-02-02 13:30:13.249469
76,BSM_G101,HeartRate,2023-02-02 13:30:14.245520
100,BSM_G101,HeartRate,2023-02-02 13:30:15.459830
86,BSM_G101,HeartRate,2023-02-02 13:30:16.249474
63,BSM_G101,HeartRate,2023-02-02 13:30:17.245027
78,BSM_G101,HeartRate,2023-02-02 13:30:18.241467
90,BSM_G101,HeartRate,2023-02-02 13:30:19.247643
89,BSM_G101,HeartRate,2023-02-02 13:30:20.446505
83,BSM_G101,HeartRate,2023-02-02 13:30:21.249511
81,BSM_G101,HeartRate,2023-02-02 13:30:22.246840
68,BSM_G101,HeartRate,2023-02-02 13:30:23.247940
83,BSM_G101,HeartRate,2023-02-02 13:30:24.248244
91,BSM_G101,HeartRate,2023-02-02 13:30:25.248596
88,BSM_G101,HeartRate,2023-02-02 13:30:26.249478
105,BSM_G101,HeartRate,2023-02-02 13:30:27.249463
80,BSM_G101,HeartRate,2023-02-02 13:30:28.249467
78,BSM_G101,HeartRate,2023-02-02 13:30:29.249468
75,BSM_G101,HeartRate,2023-02-02 13:30:30.670681
82,BSM_G101,HeartRate,2023-02-02 13:30:31.239512
77,BSM_G101,HeartRate,2023-02-02 13:30:32.249469
95,BSM_G101,HeartRate,2023-02-02 13:30:33.249470
72,BSM_G101,HeartRate,2023-02-02 13:30:34.249471
90,BSM_G101,HeartRate,2023-02-02 13:30:35.246259
86,BSM_G101,HeartRate,2023-02-02 13:30:36.245498
95,BSM_G101,HeartRate,2023-02-02 13:30:37.247586
70,BSM_G101,HeartRate,2023-02-02 13:30:38.249461
59,BSM_G101,HeartRate,2023-02-02 13:30:39.239641
84,BSM_G101,HeartRate,2023-02-02 13:30:40.431442
94,BSM_G101,HeartRate,2023-02-02 13:30:41.248196
90,BSM_G101,HeartRate,2023-02-02 13:30:42.244206
106,BSM_G101,HeartRate,2023-02-02 13:30:43.246716
100,BSM_G101,HeartRate,2023-02-02 13:30:44.247711
81,BSM_G101,HeartRate,2023-02-02 13:30:45.448737
96,BSM_G101,HeartRate,2023-02-02 13:30:46.249475
98,BSM_G101,HeartRate,2023-02-02 13:30:47.241769
106,BSM_G101,HeartRate,2023-02-02 13:30:48.245431
88,BSM_G101,HeartRate,2023-02-02 13:30:49.246062
96,BSM_G101,HeartRate,2023-02-02 13:30:50.444601
75,BSM_G101,HeartRate,2023-02-02 13:30:51.245933
79,BSM_G101,HeartRate,2023-02-02 13:30:52.245702
83,BSM_G101,HeartRate,2023-02-02 13:30:53.243420
66,BSM_G101,HeartRate,2023-02-02 13:30:54.239777
86,BSM_G101,HeartRate,2023-02-02 13:30:55.249463
88,BSM_G101,HeartRate,2023-02-02 13:30:56.240504
90,BSM_G101,HeartRate,2023-02-02 13:30:57.241047
84,BSM_G101,HeartRate,2023-02-02 13:30:58.243155
101,BSM_G101,HeartRate,2023-02-02 13:30:59.245230
71,BSM_G101,HeartRate,2023-02-02 13:31:00.647674
92,BSM_G101,HeartRate,2023-02-02 13:31:01.249341
84,BSM_G101,HeartRate,2023-02-02 13:31:02.247984
82,BSM_G101,HeartRate,2023-02-02 13:31:03.246628
81,BSM_G101,HeartRate,2023-02-02 13:31:04.248699
88,BSM_G101,HeartRate,2023-02-02 13:31:05.241617
102,BSM_G101,HeartRate,2023-02-02 13:31:06.248215
105,BSM_G101,HeartRate,2023-02-02 13:31:07.239816
90,BSM_G101,HeartRate,2023-02-02 13:31:08.249458
74,BSM_G101,HeartRate,2023-02-02 13:31:09.244315
91,BSM_G101,HeartRate,2023-02-02 13:31:10.440382
74,BSM_G101,HeartRate,2023-02-02 13:31:11.249532
82,BSM_G101,HeartRate,2023-02-02 13:31:12.242748
80,BSM_G101,HeartRate,2023-02-02 13:31:13.249471
92,BSM_G101,HeartRate,2023-02-02 13:31:14.244273
59,BSM_G101,HeartRate,2023-02-02 13:31:15.447108
104,BSM_G101,HeartRate,2023-02-02 13:31:16.250103
102,BSM_G101,HeartRate,2023-02-02 13:31:17.240811
67,BSM_G101,HeartRate,2023-02-02 13:31:18.245766
96,BSM_G101,HeartRate,2023-02-02 13:31:19.248848
90,BSM_G101,HeartRate,2023-02-02 13:31:20.553562
73,BSM_G101,HeartRate,2023-02-02 13:31:21.248274
75,BSM_G101,HeartRate,2023-02-02 13:31:22.242194
92,BSM_G101,HeartRate,2023-02-02 13:31:23.245045
89,BSM_G101,HeartRate,2023-02-02 13:31:24.247648
77,BSM_G101,HeartRate,2023-02-02 13:31:25.249971
70,BSM_G101,HeartRate,2023-02-02 13:31:26.249907
82,BSM_G101,HeartRate,2023-02-02 13:31:27.245716
70,BSM_G101,HeartRate,2023-02-02 13:31:28.242565
77,BSM_G101,HeartRate,2023-02-02 13:31:29.246502
94,BSM_G101,HeartRate,2023-02-02 13:31:30.644383
78,BSM_G101,HeartRate,2023-02-02 13:31:31.248393
98,BSM_G101,HeartRate,2023-02-02 13:31:32.242723
89,BSM_G101,HeartRate,2023-02-02 13:31:33.247205
90,BSM_G101,HeartRate,2023-02-02 13:31:34.240280
92,BSM_G101,HeartRate,2023-02-02 13:31:35.248948
62,BSM_G101,HeartRate,2023-02-02 13:31:36.242339
88,BSM_G101,HeartRate,2023-02-02 13:31:37.247197
90,BSM_G101,HeartRate,2023-02-02 13:31:38.246086
113,BSM_G101,HeartRate,2023-02-02 13:31:39.245530
85,BSM_G101,HeartRate,2023-02-02 13:31:40.469390
87,BSM_G101,HeartRate,2023-02-02 13:31:41.246562
105,BSM_G101,HeartRate,2023-02-02 13:31:42.241919
88,BSM_G101,HeartRate,2023-02-02 13:31:43.241782
119,BSM_G101,HeartRate,2023-02-02 13:31:44.249723
80,BSM_G101,HeartRate,2023-02-02 13:31:45.478378
99,BSM_G101,HeartRate,2023-02-02 13:31:46.249553
87,BSM_G101,HeartRate,2023-02-02 13:31:47.249621
80,BSM_G101,HeartRate,2023-02-02 13:31:48.244710
99,BSM_G101,HeartRate,2023-02-02 13:31:49.242369
78,BSM_G101,HeartRate,2023-02-02 13:31:50.466303
84,BSM_G101,HeartRate,2023-02-02 13:31:51.245157
80,BSM_G101,HeartRate,2023-02-02 13:31:52.244112
91,BSM_G101,HeartRate,2023-02-02 13:31:53.247573
83,BSM_G101,HeartRate,2023-02-02 13:31:54.249015
75,BSM_G101,HeartRate,2023-02-02 13:31:55.242691
80,BSM_G101,HeartRate,2023-02-02 13:31:56.248184
65,BSM_G101,HeartRate,2023-02-02 13:31:57.244911
52,BSM_G101,HeartRate,2023-02-02 13:31:58.247128
94,BSM_G101,HeartRate,2023-02-02 13:31:59.247934
78,BSM_G101,HeartRate,2023-02-02 13:32:00.698998
77,BSM_G101,HeartRate,2023-02-02 13:32:01.244714
86,BSM_G101,HeartRate,2023-02-02 13:32:02.249574
101,BSM_G101,HeartRate,2023-02-02 13:32:03.249578
81,BSM_G101,HeartRate,2023-02-02 13:32:04.249524
76,BSM_G101,HeartRate,2023-02-02 13:32:05.248040
88,BSM_G101,HeartRate,2023-02-02 13:32:06.249517
99,BSM_G101,HeartRate,2023-02-02 13:32:07.249512
88,BSM_G101,HeartRate,2023-02-02 13:32:08.241488
68,BSM_G101,HeartRate,2023-02-02 13:32:09.241542
78,BSM_G101,HeartRate,2023-02-02 13:32:10.445400
94,BSM_G101,HeartRate,2023-02-02 13:32:11.249513
96,BSM_G101,HeartRate,2023-02-02 13:32:12.249501
66,BSM_G101,HeartRate,2023-02-02 13:32:13.242956
94,BSM_G101,HeartRate,2023-02-02 13:32:14.248488
106,BSM_G101,HeartRate,2023-02-02 13:32:15.447331
76,BSM_G101,HeartRate,2023-02-02 13:32:16.248059
92,BSM_G101,HeartRate,2023-02-02 13:32:17.241081
87,BSM_G101,HeartRate,2023-02-02 13:32:18.249554
87,BSM_G101,HeartRate,2023-02-02 13:32:19.249495
60,BSM_G101,HeartRate,2023-02-02 13:32:20.451614
91,BSM_G101,HeartRate,2023-02-02 13:32:21.240664
90,BSM_G101,HeartRate,2023-02-02 13:32:22.246491
78,BSM_G101,HeartRate,2023-02-02 13:32:23.248596
99,BSM_G101,HeartRate,2023-02-02 13:32:24.249489
91,BSM_G101,HeartRate,2023-02-02 13:32:25.249488
98,BSM_G101,HeartRate,2023-02-02 13:32:26.240022
95,BSM_G101,HeartRate,2023-02-02 13:32:27.249492
74,BSM_G101,HeartRate,2023-02-02 13:32:28.242103
58,BSM_G101,HeartRate,2023-02-02 13:32:29.249206
88,BSM_G101,HeartRate,2023-02-02 13:32:30.650092
80,BSM_G101,HeartRate,2023-02-02 13:32:31.242524
54,BSM_G101,HeartRate,2023-02-02 13:32:32.249490
67,BSM_G101,HeartRate,2023-02-02 13:32:33.249486
88,BSM_G101,HeartRate,2023-02-02 13:32:34.240048
71,BSM_G101,HeartRate,2023-02-02 13:32:35.241063
78,BSM_G101,HeartRate,2023-02-02 13:32:36.244098
94,BSM_G101,HeartRate,2023-02-02 13:32:37.249490
65,BSM_G101,HeartRate,2023-02-02 13:32:38.248900
85,BSM_G101,HeartRate,2023-02-02 13:32:39.244030
73,BSM_G101,HeartRate,2023-02-02 13:32:40.443913
87,BSM_G101,HeartRate,2023-02-02 13:32:41.244646
78,BSM_G101,HeartRate,2023-02-02 13:32:42.240816
