value,deviceid,datatype,timestamp
69,BSM_G102,HeartRate,2023-02-02 13:13:03.407239
71,BSM_G102,HeartRate,2023-02-02 13:13:04.027002
83,BSM_G102,HeartRate,2023-02-02 13:13:05.030996
85,BSM_G102,HeartRate,2023-02-02 13:13:06.028700
86,BSM_G102,HeartRate,2023-02-02 13:13:07.030948
88,BSM_G102,HeartRate,2023-02-02 13:13:08.027962
59,BSM_G102,HeartRate,2023-02-02 13:13:09.030940
88,BSM_G102,HeartRate,2023-02-02 13:13:10.030941
80,BSM_G102,HeartRate,2023-02-02 13:13:11.030022
74,BSM_G102,HeartRate,2023-02-02 13:13:12.026348
65,BSM_G102,HeartRate,2023-02-02 13:13:13.414816
67,BSM_G102,HeartRate,2023-02-02 13:13:14.030962
51,BSM_G102,HeartRate,2023-02-02 13:13:15.030947
82,BSM_G102,HeartRate,2023-02-02 13:13:16.028596
111,BSM_G102,HeartRate,2023-02-02 13:13:17.030980
65,BSM_G102,HeartRate,2023-02-02 13:13:18.224636
79,BSM_G102,HeartRate,2023-02-02 13:13:19.030951
67,BSM_G102,HeartRate,2023-02-02 13:13:20.025962
82,BSM_G102,HeartRate,2023-02-02 13:13:21.030940
86,BSM_G102,HeartRate,2023-02-02 13:13:22.030952
69,BSM_G102,HeartRate,2023-02-02 13:13:23.229193
96,BSM_G102,HeartRate,2023-02-02 13:13:24.030951
75,BSM_G102,HeartRate,2023-02-02 13:13:25.030827
83,BSM_G102,HeartRate,2023-02-02 13:13:26.030963
55,BSM_G102,HeartRate,2023-02-02 13:13:27.027691
68,BSM_G102,HeartRate,2023-02-02 13:13:28.030943
81,BSM_G102,HeartRate,2023-02-02 13:13:29.030690
52,BSM_G102,HeartRate,2023-02-02 13:13:30.030947
81,BSM_G102,HeartRate,2023-02-02 13:13:31.030794
74,BSM_G102,HeartRate,2023-02-02 13:13:32.026068
69,BSM_G102,HeartRate,2023-02-02 13:13:33.415270
111,BSM_G102,HeartRate,2023-02-02 13:13:34.028282
101,BSM_G102,HeartRate,2023-02-02 13:13:35.029435
88,BSM_G102,HeartRate,2023-02-02 13:13:36.030533
71,BSM_G102,HeartRate,2023-02-02 13:13:37.025911
70,BSM_G102,HeartRate,2023-02-02 13:13:38.030947
92,BSM_G102,HeartRate,2023-02-02 13:13:39.026424
67,BSM_G102,HeartRate,2023-02-02 13:13:40.030948
63,BSM_G102,HeartRate,2023-02-02 13:13:41.026453
75,BSM_G102,HeartRate,2023-02-02 13:13:42.030940
60,BSM_G102,HeartRate,2023-02-02 13:13:43.215720
89,BSM_G102,HeartRate,2023-02-02 13:13:44.025874
85,BSM_G102,HeartRate,2023-02-02 13:13:45.025838
68,BSM_G102,HeartRate,2023-02-02 13:13:46.025850
48,BSM_G102,HeartRate,2023-02-02 13:13:47.029136
74,BSM_G102,HeartRate,2023-02-02 13:13:48.217890
57,BSM_G102,HeartRate,2023-02-02 13:13:49.026381
78,BSM_G102,HeartRate,2023-02-02 13:13:50.027565
42,BSM_G102,HeartRate,2023-02-02 13:13:51.026817
94,BSM_G102,HeartRate,2023-02-02 13:13:52.026801
86,BSM_G102,HeartRate,2023-02-02 13:13:53.215969
90,BSM_G102,HeartRate,2023-02-02 13:13:54.027154
66,BSM_G102,HeartRate,2023-02-02 13:13:55.027034
65,BSM_G102,HeartRate,2023-02-02 13:13:56.027219
64,BSM_G102,HeartRate,2023-02-02 13:13:57.027417
85,BSM_G102,HeartRate,2023-02-02 13:13:58.027700
83,BSM_G102,HeartRate,2023-02-02 13:13:59.027664
63,BSM_G102,HeartRate,2023-02-02 13:14:00.027830
56,BSM_G102,HeartRate,2023-02-02 13:14:01.028025
67,BSM_G102,HeartRate,2023-02-02 13:14:02.027514
80,BSM_G102,HeartRate,2023-02-02 13:14:03.457161
86,BSM_G102,HeartRate,2023-02-02 13:14:04.028431
53,BSM_G102,HeartRate,2023-02-02 13:14:05.028432
77,BSM_G102,HeartRate,2023-02-02 13:14:06.028615
78,BSM_G102,HeartRate,2023-02-02 13:14:07.026698
70,BSM_G102,HeartRate,2023-02-02 13:14:08.027774
69,BSM_G102,HeartRate,2023-02-02 13:14:09.026948
83,BSM_G102,HeartRate,2023-02-02 13:14:10.029274
84,BSM_G102,HeartRate,2023-02-02 13:14:11.029240
56,BSM_G102,HeartRate,2023-02-02 13:14:12.029599
106,BSM_G102,HeartRate,2023-02-02 13:14:13.232338
65,BSM_G102,HeartRate,2023-02-02 13:14:14.029622
67,BSM_G102,HeartRate,2023-02-02 13:14:15.029661
88,BSM_G102,HeartRate,2023-02-02 13:14:16.029780
63,BSM_G102,HeartRate,2023-02-02 13:14:17.027816
80,BSM_G102,HeartRate,2023-02-02 13:14:18.217378
75,BSM_G102,HeartRate,2023-02-02 13:14:19.028244
65,BSM_G102,HeartRate,2023-02-02 13:14:20.028248
73,BSM_G102,HeartRate,2023-02-02 13:14:21.028562
67,BSM_G102,HeartRate,2023-02-02 13:14:22.029753
78,BSM_G102,HeartRate,2023-02-02 13:14:23.216016
83,BSM_G102,HeartRate,2023-02-02 13:14:24.029018
74,BSM_G102,HeartRate,2023-02-02 13:14:25.028984
65,BSM_G102,HeartRate,2023-02-02 13:14:26.029433
80,BSM_G102,HeartRate,2023-02-02 13:14:27.029242
64,BSM_G102,HeartRate,2023-02-02 13:14:28.029148
65,BSM_G102,HeartRate,2023-02-02 13:14:29.029607
72,BSM_G102,HeartRate,2023-02-02 13:14:30.029811
85,BSM_G102,HeartRate,2023-02-02 13:14:31.029918
75,BSM_G102,HeartRate,2023-02-02 13:14:32.029764
76,BSM_G102,HeartRate,2023-02-02 13:14:33.451131
86,BSM_G102,HeartRate,2023-02-02 13:14:34.030269
102,BSM_G102,HeartRate,2023-02-02 13:14:35.030046
70,BSM_G102,HeartRate,2023-02-02 13:14:36.026851
78,BSM_G102,HeartRate,2023-02-02 13:14:37.027205
75,BSM_G102,HeartRate,2023-02-02 13:14:38.030292
87,BSM_G102,HeartRate,2023-02-02 13:14:39.030453
80,BSM_G102,HeartRate,2023-02-02 13:14:40.030625
76,BSM_G102,HeartRate,2023-02-02 13:14:41.030755
60,BSM_G102,HeartRate,2023-02-02 13:14:42.030862
60,BSM_G102,HeartRate,2023-02-02 13:14:43.227795
65,BSM_G102,HeartRate,2023-02-02 13:14:44.027391
54,BSM_G102,HeartRate,2023-02-02 13:14:45.030984
75,BSM_G102,HeartRate,2023-02-02 13:14:46.027834
74,BSM_G102,HeartRate,2023-02-02 13:14:47.030162
79,BSM_G102,HeartRate,2023-02-02 13:14:48.222892
62,BSM_G102,HeartRate,2023-02-02 13:14:49.030952
68,BSM_G102,HeartRate,2023-02-02 13:14:50.030946
71,BSM_G102,HeartRate,2023-02-02 13:14:51.029155
87,BSM_G102,HeartRate,2023-02-02 13:14:52.027074
83,BSM_G102,HeartRate,2023-02-02 13:14:53.226242
71,BSM_G102,HeartRate,2023-02-02 13:14:54.030441
124,BSM_G102,HeartRate,2023-02-02 13:14:55.029034
70,BSM_G102,HeartRate,2023-02-02 13:14:56.029347
74,BSM_G102,HeartRate,2023-02-02 13:14:57.029733
72,BSM_G102,HeartRate,2023-02-02 13:14:58.030945
75,BSM_G102,HeartRate,2023-02-02 13:14:59.030941
73,BSM_G102,HeartRate,2023-02-02 13:15:00.029834
86,BSM_G102,HeartRate,2023-02-02 13:15:01.030098
72,BSM_G102,HeartRate,2023-02-02 13:15:02.027485
60,BSM_G102,HeartRate,2023-02-02 13:15:03.417971
62,BSM_G102,HeartRate,2023-02-02 13:15:04.026839
60,BSM_G102,HeartRate,2023-02-02 13:15:05.029697
66,BSM_G102,HeartRate,2023-02-02 13:15:06.030952
84,BSM_G102,HeartRate,2023-02-02 13:15:07.030734
81,BSM_G102,HeartRate,2023-02-02 13:15:08.026058
65,BSM_G102,HeartRate,2023-02-02 13:15:09.031057
80,BSM_G102,HeartRate,2023-02-02 13:15:10.029478
80,BSM_G102,HeartRate,2023-02-02 13:15:11.030954
85,BSM_G102,HeartRate,2023-02-02 13:15:12.026860
84,BSM_G102,HeartRate,2023-02-02 13:15:13.221265
86,BSM_G102,HeartRate,2023-02-02 13:15:14.028117
56,BSM_G102,HeartRate,2023-02-02 13:15:15.030958
77,BSM_G102,HeartRate,2023-02-02 13:15:16.030100
83,BSM_G102,HeartRate,2023-02-02 13:15:17.030874
62,BSM_G102,HeartRate,2023-02-02 13:15:18.223733
79,BSM_G102,HeartRate,2023-02-02 13:15:19.028999
103,BSM_G102,HeartRate,2023-02-02 13:15:20.028115
61,BSM_G102,HeartRate,2023-02-02 13:15:21.029521
67,BSM_G102,HeartRate,2023-02-02 13:15:22.030956
81,BSM_G102,HeartRate,2023-02-02 13:15:23.216906
108,BSM_G102,HeartRate,2023-02-02 13:15:24.030965
83,BSM_G102,HeartRate,2023-02-02 13:15:25.025817
59,BSM_G102,HeartRate,2023-02-02 13:15:26.030953
58,BSM_G102,HeartRate,2023-02-02 13:15:27.030954
92,BSM_G102,HeartRate,2023-02-02 13:15:28.030935
83,BSM_G102,HeartRate,2023-02-02 13:15:29.030949
56,BSM_G102,HeartRate,2023-02-02 13:15:30.030463
64,BSM_G102,HeartRate,2023-02-02 13:15:31.026662
68,BSM_G102,HeartRate,2023-02-02 13:15:32.029932
73,BSM_G102,HeartRate,2023-02-02 13:15:33.407745
66,BSM_G102,HeartRate,2023-02-02 13:15:34.031004
72,BSM_G102,HeartRate,2023-02-02 13:15:35.027972
62,BSM_G102,HeartRate,2023-02-02 13:15:36.028554
82,BSM_G102,HeartRate,2023-02-02 13:15:37.030935
99,BSM_G102,HeartRate,2023-02-02 13:15:38.027081
64,BSM_G102,HeartRate,2023-02-02 13:15:39.030947
57,BSM_G102,HeartRate,2023-02-02 13:15:40.030951
103,BSM_G102,HeartRate,2023-02-02 13:15:41.025977
81,BSM_G102,HeartRate,2023-02-02 13:15:42.030614
83,BSM_G102,HeartRate,2023-02-02 13:15:43.220095
67,BSM_G102,HeartRate,2023-02-02 13:15:44.027857
73,BSM_G102,HeartRate,2023-02-02 13:15:45.029402
79,BSM_G102,HeartRate,2023-02-02 13:15:46.026126
74,BSM_G102,HeartRate,2023-02-02 13:15:47.026005
90,BSM_G102,HeartRate,2023-02-02 13:15:48.240226
84,BSM_G102,HeartRate,2023-02-02 13:15:49.030024
79,BSM_G102,HeartRate,2023-02-02 13:15:50.026626
67,BSM_G102,HeartRate,2023-02-02 13:15:51.030262
80,BSM_G102,HeartRate,2023-02-02 13:15:52.026873
70,BSM_G102,HeartRate,2023-02-02 13:15:53.222446
95,BSM_G102,HeartRate,2023-02-02 13:15:54.025908
91,BSM_G102,HeartRate,2023-02-02 13:15:55.027176
98,BSM_G102,HeartRate,2023-02-02 13:15:56.025807
62,BSM_G102,HeartRate,2023-02-02 13:15:57.026291
77,BSM_G102,HeartRate,2023-02-02 13:15:58.025870
76,BSM_G102,HeartRate,2023-02-02 13:15:59.030765
54,BSM_G102,HeartRate,2023-02-02 13:16:00.026704
77,BSM_G102,HeartRate,2023-02-02 13:16:01.026851
83,BSM_G102,HeartRate,2023-02-02 13:16:02.028038
78,BSM_G102,HeartRate,2023-02-02 13:16:03.410749
81,BSM_G102,HeartRate,2023-02-02 13:16:04.027108
74,BSM_G102,HeartRate,2023-02-02 13:16:05.027291
69,BSM_G102,HeartRate,2023-02-02 13:16:06.027420
60,BSM_G102,HeartRate,2023-02-02 13:16:07.027454
70,BSM_G102,HeartRate,2023-02-02 13:16:08.027897
74,BSM_G102,HeartRate,2023-02-02 13:16:09.027828
76,BSM_G102,HeartRate,2023-02-02 13:16:10.029317
69,BSM_G102,HeartRate,2023-02-02 13:16:11.028265
62,BSM_G102,HeartRate,2023-02-02 13:16:12.029096
70,BSM_G102,HeartRate,2023-02-02 13:16:13.283018
77,BSM_G102,HeartRate,2023-02-02 13:16:14.029733
77,BSM_G102,HeartRate,2023-02-02 13:16:15.029993
106,BSM_G102,HeartRate,2023-02-02 13:16:16.026131
66,BSM_G102,HeartRate,2023-02-02 13:16:17.030299
73,BSM_G102,HeartRate,2023-02-02 13:16:18.219911
72,BSM_G102,HeartRate,2023-02-02 13:16:19.026151
77,BSM_G102,HeartRate,2023-02-02 13:16:20.026051
93,BSM_G102,HeartRate,2023-02-02 13:16:21.030751
77,BSM_G102,HeartRate,2023-02-02 13:16:22.025934
85,BSM_G102,HeartRate,2023-02-02 13:16:23.214926
80,BSM_G102,HeartRate,2023-02-02 13:16:24.025972
76,BSM_G102,HeartRate,2023-02-02 13:16:25.029497
88,BSM_G102,HeartRate,2023-02-02 13:16:26.025854
85,BSM_G102,HeartRate,2023-02-02 13:16:27.029237
61,BSM_G102,HeartRate,2023-02-02 13:16:28.030964
58,BSM_G102,HeartRate,2023-02-02 13:16:29.030656
72,BSM_G102,HeartRate,2023-02-02 13:16:30.029083
78,BSM_G102,HeartRate,2023-02-02 13:16:31.030922
74,BSM_G102,HeartRate,2023-02-02 13:16:32.025974
70,BSM_G102,HeartRate,2023-02-02 13:16:33.459927
72,BSM_G102,HeartRate,2023-02-02 13:16:34.030948
89,BSM_G102,HeartRate,2023-02-02 13:16:35.026846
71,BSM_G102,HeartRate,2023-02-02 13:16:36.030924
69,BSM_G102,HeartRate,2023-02-02 13:16:37.030701
75,BSM_G102,HeartRate,2023-02-02 13:16:38.030945
80,BSM_G102,HeartRate,2023-02-02 13:16:39.030928
96,BSM_G102,HeartRate,2023-02-02 13:16:40.030971
103,BSM_G102,HeartRate,2023-02-02 13:16:41.030952
72,BSM_G102,HeartRate,2023-02-02 13:16:42.028558
100,BSM_G102,HeartRate,2023-02-02 13:16:43.220685
38,BSM_G102,HeartRate,2023-02-02 13:16:44.030470
55,BSM_G102,HeartRate,2023-02-02 13:16:45.030924
79,BSM_G102,HeartRate,2023-02-02 13:16:46.034517
70,BSM_G102,HeartRate,2023-02-02 13:16:47.026853
69,BSM_G102,HeartRate,2023-02-02 13:16:48.221196
77,BSM_G102,HeartRate,2023-02-02 13:16:49.035942
69,BSM_G102,HeartRate,2023-02-02 13:16:50.033741
76,BSM_G102,HeartRate,2023-02-02 13:16:51.035431
51,BSM_G102,HeartRate,2023-02-02 13:16:52.032765
70,BSM_G102,HeartRate,2023-02-02 13:16:53.264055
59,BSM_G102,HeartRate,2023-02-02 13:16:54.035295
88,BSM_G102,HeartRate,2023-02-02 13:16:55.031832
73,BSM_G102,HeartRate,2023-02-02 13:16:56.035931
87,BSM_G102,HeartRate,2023-02-02 13:16:57.035705
69,BSM_G102,HeartRate,2023-02-02 13:16:58.029847
68,BSM_G102,HeartRate,2023-02-02 13:16:59.035176
61,BSM_G102,HeartRate,2023-02-02 13:17:00.033987
72,BSM_G102,HeartRate,2023-02-02 13:17:01.035924
75,BSM_G102,HeartRate,2023-02-02 13:17:02.035918
81,BSM_G102,HeartRate,2023-02-02 13:17:03.435696
58,BSM_G102,HeartRate,2023-02-02 13:17:04.033319
84,BSM_G102,HeartRate,2023-02-02 13:17:05.029359
61,BSM_G102,HeartRate,2023-02-02 13:17:06.035971
59,BSM_G102,HeartRate,2023-02-02 13:17:07.030725
92,BSM_G102,HeartRate,2023-02-02 13:17:08.033948
94,BSM_G102,HeartRate,2023-02-02 13:17:09.029340
68,BSM_G102,HeartRate,2023-02-02 13:17:10.035971
72,BSM_G102,HeartRate,2023-02-02 13:17:11.035963
78,BSM_G102,HeartRate,2023-02-02 13:17:12.035982
77,BSM_G102,HeartRate,2023-02-02 13:17:13.227261
92,BSM_G102,HeartRate,2023-02-02 13:17:14.029747
59,BSM_G102,HeartRate,2023-02-02 13:17:15.029301
78,BSM_G102,HeartRate,2023-02-02 13:17:16.032946
90,BSM_G102,HeartRate,2023-02-02 13:17:17.029782
81,BSM_G102,HeartRate,2023-02-02 13:17:18.223648
67,BSM_G102,HeartRate,2023-02-02 13:17:19.034474
48,BSM_G102,HeartRate,2023-02-02 13:17:20.035034
58,BSM_G102,HeartRate,2023-02-02 13:17:21.035927
98,BSM_G102,HeartRate,2023-02-02 13:17:22.035632
90,BSM_G102,HeartRate,2023-02-02 13:17:23.229506
61,BSM_G102,HeartRate,2023-02-02 13:17:24.028490
65,BSM_G102,HeartRate,2023-02-02 13:17:25.035931
58,BSM_G102,HeartRate,2023-02-02 13:17:26.035929
75,BSM_G102,HeartRate,2023-02-02 13:17:27.034271
68,BSM_G102,HeartRate,2023-02-02 13:17:28.035344
53,BSM_G102,HeartRate,2023-02-02 13:17:29.035999
75,BSM_G102,HeartRate,2023-02-02 13:17:30.034200
92,BSM_G102,HeartRate,2023-02-02 13:17:31.035931
84,BSM_G102,HeartRate,2023-02-02 13:17:32.030342
70,BSM_G102,HeartRate,2023-02-02 13:17:33.413707
62,BSM_G102,HeartRate,2023-02-02 13:17:34.027304
93,BSM_G102,HeartRate,2023-02-02 13:17:35.029386
59,BSM_G102,HeartRate,2023-02-02 13:17:36.025789
95,BSM_G102,HeartRate,2023-02-02 13:17:37.025806
76,BSM_G102,HeartRate,2023-02-02 13:17:38.026506
62,BSM_G102,HeartRate,2023-02-02 13:17:39.026835
90,BSM_G102,HeartRate,2023-02-02 13:17:40.027064
70,BSM_G102,HeartRate,2023-02-02 13:17:41.030917
92,BSM_G102,HeartRate,2023-02-02 13:17:42.030847
70,BSM_G102,HeartRate,2023-02-02 13:17:43.235613
70,BSM_G102,HeartRate,2023-02-02 13:17:44.026136
95,BSM_G102,HeartRate,2023-02-02 13:17:45.030929
60,BSM_G102,HeartRate,2023-02-02 13:17:46.029057
75,BSM_G102,HeartRate,2023-02-02 13:17:47.027174
76,BSM_G102,HeartRate,2023-02-02 13:17:48.220179
77,BSM_G102,HeartRate,2023-02-02 13:17:49.025996
73,BSM_G102,HeartRate,2023-02-02 13:17:50.029398
63,BSM_G102,HeartRate,2023-02-02 13:17:51.025970
71,BSM_G102,HeartRate,2023-02-02 13:17:52.029154
71,BSM_G102,HeartRate,2023-02-02 13:17:53.224588
69,BSM_G102,HeartRate,2023-02-02 13:17:54.030619
62,BSM_G102,HeartRate,2023-02-02 13:17:55.030243
52,BSM_G102,HeartRate,2023-02-02 13:17:56.030932
88,BSM_G102,HeartRate,2023-02-02 13:17:57.029604
87,BSM_G102,HeartRate,2023-02-02 13:17:58.030928
82,BSM_G102,HeartRate,2023-02-02 13:17:59.027164
71,BSM_G102,HeartRate,2023-02-02 13:18:00.026427
76,BSM_G102,HeartRate,2023-02-02 13:18:01.029169
67,BSM_G102,HeartRate,2023-02-02 13:18:02.030926
81,BSM_G102,HeartRate,2023-02-02 13:18:03.418798
61,BSM_G102,HeartRate,2023-02-02 13:18:04.025832
67,BSM_G102,HeartRate,2023-02-02 13:18:05.030965
89,BSM_G102,HeartRate,2023-02-02 13:18:06.030923
89,BSM_G102,HeartRate,2023-02-02 13:18:07.027022
71,BSM_G102,HeartRate,2023-02-02 13:18:08.028990
76,BSM_G102,HeartRate,2023-02-02 13:18:09.026649
61,BSM_G102,HeartRate,2023-02-02 13:18:10.027209
64,BSM_G102,HeartRate,2023-02-02 13:18:11.028319
74,BSM_G102,HeartRate,2023-02-02 13:18:12.026755
74,BSM_G102,HeartRate,2023-02-02 13:18:13.221068
81,BSM_G102,HeartRate,2023-02-02 13:18:14.030632
59,BSM_G102,HeartRate,2023-02-02 13:18:15.030932
83,BSM_G102,HeartRate,2023-02-02 13:18:16.030049
68,BSM_G102,HeartRate,2023-02-02 13:18:17.026594
66,BSM_G102,HeartRate,2023-02-02 13:18:18.220844
84,BSM_G102,HeartRate,2023-02-02 13:18:19.026589
83,BSM_G102,HeartRate,2023-02-02 13:18:20.030401
87,BSM_G102,HeartRate,2023-02-02 13:18:21.025963
68,BSM_G102,HeartRate,2023-02-02 13:18:22.028873
84,BSM_G102,HeartRate,2023-02-02 13:18:23.220656
67,BSM_G102,HeartRate,2023-02-02 13:18:24.030255
80,BSM_G102,HeartRate,2023-02-02 13:18:25.026461
58,BSM_G102,HeartRate,2023-02-02 13:18:26.029601
77,BSM_G102,HeartRate,2023-02-02 13:18:27.028223
67,BSM_G102,HeartRate,2023-02-02 13:18:28.028295
72,BSM_G102,HeartRate,2023-02-02 13:18:29.030917
73,BSM_G102,HeartRate,2023-02-02 13:18:30.028698
91,BSM_G102,HeartRate,2023-02-02 13:18:31.027316
76,BSM_G102,HeartRate,2023-02-02 13:18:32.026763
63,BSM_G102,HeartRate,2023-02-02 13:18:33.427415
57,BSM_G102,HeartRate,2023-02-02 13:18:34.025925
70,BSM_G102,HeartRate,2023-02-02 13:18:35.028137
50,BSM_G102,HeartRate,2023-02-02 13:18:36.030921
65,BSM_G102,HeartRate,2023-02-02 13:18:37.029230
83,BSM_G102,HeartRate,2023-02-02 13:18:38.026468
79,BSM_G102,HeartRate,2023-02-02 13:18:39.028790
52,BSM_G102,HeartRate,2023-02-02 13:18:40.030935
83,BSM_G102,HeartRate,2023-02-02 13:18:41.030926
90,BSM_G102,HeartRate,2023-02-02 13:18:42.026588
80,BSM_G102,HeartRate,2023-02-02 13:18:43.236272
68,BSM_G102,HeartRate,2023-02-02 13:18:44.030274
73,BSM_G102,HeartRate,2023-02-02 13:18:45.029528
69,BSM_G102,HeartRate,2023-02-02 13:18:46.027500
69,BSM_G102,HeartRate,2023-02-02 13:18:47.030796
70,BSM_G102,HeartRate,2023-02-02 13:18:48.221466
103,BSM_G102,HeartRate,2023-02-02 13:18:49.026857
68,BSM_G102,HeartRate,2023-02-02 13:18:50.026720
68,BSM_G102,HeartRate,2023-02-02 13:18:51.026182
69,BSM_G102,HeartRate,2023-02-02 13:18:52.028563
66,BSM_G102,HeartRate,2023-02-02 13:18:53.220914
90,BSM_G102,HeartRate,2023-02-02 13:18:54.026213
53,BSM_G102,HeartRate,2023-02-02 13:18:55.029360
89,BSM_G102,HeartRate,2023-02-02 13:18:56.029958
91,BSM_G102,HeartRate,2023-02-02 13:18:57.030969
81,BSM_G102,HeartRate,2023-02-02 13:18:58.030234
50,BSM_G102,HeartRate,2023-02-02 13:18:59.029319
56,BSM_G102,HeartRate,2023-02-02 13:19:00.025862
62,BSM_G102,HeartRate,2023-02-02 13:19:01.029984
85,BSM_G102,HeartRate,2023-02-02 13:19:02.027818
88,BSM_G102,HeartRate,2023-02-02 13:19:03.421059
50,BSM_G102,HeartRate,2023-02-02 13:19:04.028671
101,BSM_G102,HeartRate,2023-02-02 13:19:05.027415
79,BSM_G102,HeartRate,2023-02-02 13:19:06.026925
91,BSM_G102,HeartRate,2023-02-02 13:19:07.030226
63,BSM_G102,HeartRate,2023-02-02 13:19:08.029046
66,BSM_G102,HeartRate,2023-02-02 13:19:09.029544
71,BSM_G102,HeartRate,2023-02-02 13:19:10.030157
70,BSM_G102,HeartRate,2023-02-02 13:19:11.030929
75,BSM_G102,HeartRate,2023-02-02 13:19:12.027168
83,BSM_G102,HeartRate,2023-02-02 13:19:13.220168
51,BSM_G102,HeartRate,2023-02-02 13:19:14.030991
87,BSM_G102,HeartRate,2023-02-02 13:19:15.028392
68,BSM_G102,HeartRate,2023-02-02 13:19:16.030944
59,BSM_G102,HeartRate,2023-02-02 13:19:17.030933
79,BSM_G102,HeartRate,2023-02-02 13:19:18.246501
87,BSM_G102,HeartRate,2023-02-02 13:19:19.028132
92,BSM_G102,HeartRate,2023-02-02 13:19:20.026364
79,BSM_G102,HeartRate,2023-02-02 13:19:21.030939
74,BSM_G102,HeartRate,2023-02-02 13:19:22.029035
72,BSM_G102,HeartRate,2023-02-02 13:19:23.220386
65,BSM_G102,HeartRate,2023-02-02 13:19:24.028185
81,BSM_G102,HeartRate,2023-02-02 13:19:25.025956
82,BSM_G102,HeartRate,2023-02-02 13:19:26.026069
77,BSM_G102,HeartRate,2023-02-02 13:19:27.028760
94,BSM_G102,HeartRate,2023-02-02 13:19:28.026479
66,BSM_G102,HeartRate,2023-02-02 13:19:29.026911
67,BSM_G102,HeartRate,2023-02-02 13:19:30.027577
77,BSM_G102,HeartRate,2023-02-02 13:19:31.026645
106,BSM_G102,HeartRate,2023-02-02 13:19:32.028528
93,BSM_G102,HeartRate,2023-02-02 13:19:33.412458
52,BSM_G102,HeartRate,2023-02-02 13:19:34.028053
78,BSM_G102,HeartRate,2023-02-02 13:19:35.028260
93,BSM_G102,HeartRate,2023-02-02 13:19:36.026447
86,BSM_G102,HeartRate,2023-02-02 13:19:37.028139
72,BSM_G102,HeartRate,2023-02-02 13:19:38.026187
71,BSM_G102,HeartRate,2023-02-02 13:19:39.025846
60,BSM_G102,HeartRate,2023-02-02 13:19:40.028133
71,BSM_G102,HeartRate,2023-02-02 13:19:41.028011
96,BSM_G102,HeartRate,2023-02-02 13:19:42.027604
83,BSM_G102,HeartRate,2023-02-02 13:19:43.224502
83,BSM_G102,HeartRate,2023-02-02 13:19:44.025904
58,BSM_G102,HeartRate,2023-02-02 13:19:45.030351
76,BSM_G102,HeartRate,2023-02-02 13:19:46.026268
64,BSM_G102,HeartRate,2023-02-02 13:19:47.030056
100,BSM_G102,HeartRate,2023-02-02 13:19:48.303947
72,BSM_G102,HeartRate,2023-02-02 13:19:49.025883
84,BSM_G102,HeartRate,2023-02-02 13:19:50.028897
70,BSM_G102,HeartRate,2023-02-02 13:19:51.029027
82,BSM_G102,HeartRate,2023-02-02 13:19:52.030000
63,BSM_G102,HeartRate,2023-02-02 13:19:53.219778
98,BSM_G102,HeartRate,2023-02-02 13:19:54.028812
56,BSM_G102,HeartRate,2023-02-02 13:19:55.028304
82,BSM_G102,HeartRate,2023-02-02 13:19:56.026330
84,BSM_G102,HeartRate,2023-02-02 13:19:57.027532
76,BSM_G102,HeartRate,2023-02-02 13:19:58.029310
80,BSM_G102,HeartRate,2023-02-02 13:19:59.029747
62,BSM_G102,HeartRate,2023-02-02 13:20:00.026997
60,BSM_G102,HeartRate,2023-02-02 13:20:01.027378
80,BSM_G102,HeartRate,2023-02-02 13:20:02.028417
67,BSM_G102,HeartRate,2023-02-02 13:20:03.416379
98,BSM_G102,HeartRate,2023-02-02 13:20:04.029361
63,BSM_G102,HeartRate,2023-02-02 13:20:05.030438
76,BSM_G102,HeartRate,2023-02-02 13:20:06.027554
78,BSM_G102,HeartRate,2023-02-02 13:20:07.030260
85,BSM_G102,HeartRate,2023-02-02 13:20:08.034422
54,BSM_G102,HeartRate,2023-02-02 13:20:09.026250
92,BSM_G102,HeartRate,2023-02-02 13:20:10.026748
81,BSM_G102,HeartRate,2023-02-02 13:20:11.026097
73,BSM_G102,HeartRate,2023-02-02 13:20:12.026738
72,BSM_G102,HeartRate,2023-02-02 13:20:13.225861
76,BSM_G102,HeartRate,2023-02-02 13:20:14.026961
76,BSM_G102,HeartRate,2023-02-02 13:20:15.030465
65,BSM_G102,HeartRate,2023-02-02 13:20:16.028608
62,BSM_G102,HeartRate,2023-02-02 13:20:17.027382
96,BSM_G102,HeartRate,2023-02-02 13:20:18.218564
58,BSM_G102,HeartRate,2023-02-02 13:20:19.026786
69,BSM_G102,HeartRate,2023-02-02 13:20:20.026370
75,BSM_G102,HeartRate,2023-02-02 13:20:21.029251
95,BSM_G102,HeartRate,2023-02-02 13:20:22.029589
79,BSM_G102,HeartRate,2023-02-02 13:20:23.288036
61,BSM_G102,HeartRate,2023-02-02 13:20:24.030809
76,BSM_G102,HeartRate,2023-02-02 13:20:25.029758
64,BSM_G102,HeartRate,2023-02-02 13:20:26.030516
89,BSM_G102,HeartRate,2023-02-02 13:20:27.028434
82,BSM_G102,HeartRate,2023-02-02 13:20:28.028328
84,BSM_G102,HeartRate,2023-02-02 13:20:29.030291
93,BSM_G102,HeartRate,2023-02-02 13:20:30.026902
86,BSM_G102,HeartRate,2023-02-02 13:20:31.028299
73,BSM_G102,HeartRate,2023-02-02 13:20:32.030877
76,BSM_G102,HeartRate,2023-02-02 13:20:35.127058
